Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8533954372,AH73671,CT,PAS,03/17/2017,24,SUBN,JEEP,T,73050,55530,82930,20170088,81,81,81,347607,T301,L,0810A,,K,O,601,Quincy St,,0,408,d5,,YYYYYYY,0700A,0400P,GREY,,0,,0,K,24-No Parking (exc auth veh),,,
8471810177,GBB3858,NY,PAS,11-04-2016,21,SUBN,JEEP,T,93830,40930,18630,20180730,67,67,67,355151,T302,Q,0931A,,K,F,14,Winthrop St,,0,408,d1,,Y  Y,0830A,1000A,BL,,1997,,0,C 32,21-No Parking (street clean),,,
7059360487,74865MB,NY,COM,10-06-2016,69,VAN,FORD,T,17590,10410,25390,20171219,14,14,14,364006,T102,M,0121P,,NY,F,11,E 30th St,,0,408,h1,,YYYYY,0800A,0600P,WHITE,,2006,,0,26 6,69-Failure to Disp Muni Recpt,,,
8169022496,GRP2695,NY,PAS,11-09-2016,71,4DSD,HONDA,T,37030,26430,13880,20180524,71,71,71,363502,T302,B,0156P,,K,F,715,E 51st St,,0,408,j6,,YYYYYYY,,,BK,,2011,,0,35 3,71A-Insp Sticker Expired (NYS),,,
8420519170,32770MA,NY,COM,12-03-2016,14,VAN,FORD,T,17450,25390,27800,20171130,13,13,13,356304,T102,I,0442P,,NY,F,30,E 23rd St,,0,408,c,,Y,0400P,0700P,WHITE,,2012,,0,99 6,14-No Standing,,,
8479652354,XBHV48,NJ,PAS,12/16/2016,82,VAN,FORD,T,13610,34530,34550,20160088,14,14,14,351202,T106,O,1124A,,NY,F,1407,Broadway,,0,408,k1,,YYYYYYY,,,YELLO,,0,,0,04 6,82-Unaltered Commerc Vehicle,,,
4628505779,DZNY39,FL,PAS,12/20/2016,36,UT,INFIN,V,0,0,0,0,,0,0,0,,,1257P,,QN,,,WB QUEENS BLVD @ 56T,H ST,0,1180,B,T,,,,SIL,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8530420378,HNY1749,NY,PAS,06-02-2017,38,4DSD,VOLKS,T,47520,10620,49820,20190302,47,47,47,365345,T201,Q,1248P,,BX,F,809,Lydig Ave,,0,408,h1,,Y,0900A,0700P,GY,,2015,,0,2,38-Failure to Display Muni Rec,,,
5094095018,GNY5248,NY,PAS,10/28/2016,7,4DSD,MITSU,V,0,0,0,0,,0,0,0,,,0604P,,BK,,,ATLANTIC AVE (E/B) @,BEDFORD AVE,0,1111,D,T,,,,GY,,1995,,0,,FAILURE TO STOP AT RED LIGHT,,,
8538350833,78965MC,NY,COM,03/16/2017,38,VAN,FORD,T,13430,49630,48830,20180531,84,84,84,362572,T301,N,1040A,,K,F,93,Atlantic Ave,,0,408,h1,,Y,0900A,0700P,RD,,2012,,0,1,38-Failure to Display Muni Rec,,,
8488414067,L16HTS,NJ,PAS,05/24/2017,13,SUBN,HONDA,T,10810,34550,34570,88880088,14,14,14,349904,T106,B,1214P,,NY,F,612,8th Ave,,0,408,c2,,YYYYYYY,,,GREY,,0,,0,23,13-No Stand (taxi stand),,,
7755143582,10458MG,NY,COM,08/23/2016,53,VAN,ISUZU,T,9990,5640,5690,20161231,108,108,108,356248,T803,BB,1011P,,Q,O,Oct-16,44th Dr,,0,408,f6,,,,,WH,,2015,,0,C 42,53-Safety Zone,,,
8482366658,GWJ5293,NY,PAS,03/20/2017,31,4DSD,NISSA,T,18070,10210,10110,20170406,17,17,17,355145,T106,J,0143P,,NY,F,226,E 54th St,,0,408,l3,,Y,0700A,0700P,WH,,2012,,0,41,31-No Stand (Com. Mtr. Zone),,,
7298315870,60076MJ,NY,COM,11/16/2016,46,VAN,FRUEH,T,35210,15710,11710,88888888,20,20,20,355113,T103,O,1204P,,NY,F,111,W 72nd St,,0,408,F1,,,,,WHITE,,2017,,0,42 7,46B-Double Parking (Com-100Ft),,,
7768349210,EAD7927,NY,PAS,09/16/2016,37,SUBN,SUBAR,T,10610,34190,34210,20170701,10,10,10,363942,T102,N,0210P,0148P,NY,O,194,7th Ave,,0,408,h1,,Y,0900A,0700P,SILVE,,2010,145-3317,0,32 6,37-Expired Muni Meter,,,
7663895526,CCPW35,FL,PAS,12/23/2016,19,2DSD,VOLKS,T,31090,10010,12110,20170688,9,9,9,356986,T800,A2,0847P,,NY,F,132,St Marks Pl,,0,408,c3,,YYYYYYY,,,WHITE,,0,,0,B 77,19-No Stand (bus stop),,,
8491473154,GCE6351,NY,PAS,02-05-2017,19,SUBN,JEEP,T,93530,90330,46730,20180902,83,83,83,351966,T301,L,1053A,,K,F,526,Wilson Ave,,0,408,c3,,YYYYYYY,,,BK,,2014,,0,W,19-No Stand (bus stop),,,
4631697830,A69EDG,NJ,PAS,03/13/2017,36,WAGO,JEEP,V,0,0,0,0,,0,0,0,,,1059A,,BK,,,NB KINGS HWY @ E 94T,H ST,0,1180,B,T,,,,BLK,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7094688258,AP445U,NJ,PAS,09/30/2016,19,SEMI,FRUEH,T,13610,30790,29290,88888888,1,1,1,358893,T105,H,1055A,,NY,F,537,Broadway,,0,408,c3,,YYYYYYY,,,WHITE,,0,,0,22,19-No Stand (bus stop),,,
8516564654,90709JS,NY,COM,04/14/2017,69,VAN,ISUZU,T,18190,27790,24890,20190131,19,19,19,350439,T103,G,0924A,,NY,F,118,E 60th St,,0,408,h1,,Y,0700A,0700P,WH,,2005,,0,61,69-Failure to Disp Muni Recpt,,,
8267059799,HEB5450,NY,PAS,10/30/2016,24,SUBN,BMW,T,18990,10410,25390,20180227,23,23,23,357090,T103,I,1134A,,NY,O,3,E 101st St,,0,408,d5,,YYYYYYY,0700A,0700P,BK,,2016,,0,32 7,24-No Parking (exc auth veh),,,
8497761431,T603761C,NY,OMT,06/20/2017,9,4DSD,TOYOT,T,25390,17690,0,20170731,14,14,14,361269,MTTF,F,0310P,,NY,X,,Madison Ave,E 35th St,0,408,e1,,YYYYYYY,,,BK,,2012,,0,13,09-Blocking the Box,,,
8398005075,EMD8587,NY,PAS,10/26/2016,21,4DSD,INFIN,T,6480,10080,10180,20161222,68,68,68,352956,T302,Q,0926A,,K,O,7121,14th Ave,,0,408,d1,,Y,0830A,1000A,WH,,2014,,0,E 32,21-No Parking (street clean),,,
7038659613,530877,RI,PAS,09/15/2016,20,4DSD,HONDA,T,10410,18690,18710,88880288,19,19,19,363986,T103,GG,0244P,,NY,F,1044,5th Ave,,0,408,d,,YYYYY,0700A,0400P,BLACK,,0,,0,20 7,20A-No Parking (Non-COM),,,
5092451749,FLW1125,NY,PAS,07-08-2016,7,VAN,CHEVR,V,0,0,0,0,,0,0,0,,,0402P,,BK,,,NB OCEAN PKWY @ AVEN,UE I,0,1111,D,T,,,,BL,,1997,,0,,FAILURE TO STOP AT RED LIGHT,,,
4633859183,HEW6864,NY,PAS,05/15/2017,36,4DSD,KIA,V,0,13550,0,0,,0,0,0,,,0105P,,BK,,,NB FLATBUSH AVE EXT,@ BRIDGE ST,0,1180,B,T,,,,RD,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8218550732,GTA3589,NY,PAS,10-07-2016,37,SUBN,JEEP,T,8540,37290,8440,20180812,114,114,114,363458,T401,R,0250P,0226P,Q,F,32-07,34th St,,0,408,h1,,Y,0900A,0700P,GR,,1998,423-3087,0,27 4,37-Expired Muni Meter,,,
8332551717,J28511J,PA,PAS,02/23/2017,37,4DSD,NS/OT,T,9540,52390,65490,20170488,109,109,109,364931,T401,D,0405P,0250P,Q,F,136-17,41st Ave,,20170223,408,h1,,Y,0900A,1000P,RED,,0,443-3036,0,50-A,37-Expired Muni Meter,,,
1408855057,DBT4543,NY,PAS,11/14/2016,70,SDN,HYUND,P,0,0,0,20161107,76,76,110,362255,T110,0,0948A,,K,,,S/S 4 PL,E/O SMITH ST,0,408,D1,,BBBBBBB,ALL,ALL,,0,2005,-,0,,,,,
8502704370,FLY2835,NY,PAS,01/19/2017,14,4DSD,INFIN,T,70630,44330,70930,20170624,75,75,75,358228,T301,O,0240P,,K,O,407,Pine St,,0,408,c,,YYYYYYY,,,BK,,2008,,0,2,14-No Standing,,,
7023835659,GTV8750,NY,PAS,09/18/2016,40,4DSD,HYUND,T,63820,74920,60820,20180901,50,50,50,357753,T201,E,0802A,,BX,F,2875,Sedgwick Ave,,0,408,e2,,YYYYYYY,,,BL,,2014,,2,B 21,40-Fire Hydrant,,,
4629399940,GLH1791,NY,PAS,01-12-2017,36,4DSD,LEXUS,V,0,0,0,0,,0,0,0,,,0129P,,BK,,,NB CROPSEY AVE @ 25T,H AVE,0,1180,B,T,,,,GY,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7663880651,X65GXG,NJ,PAS,09/24/2016,38,PICK,FORD,T,34030,10910,33390,88888888,6,6,6,356986,T800,A2,0853P,,NY,F,425,W 13th St,,0,408,h1,,Y,0700A,1100P,GREY,,0,,0,B 77,38-Failure to Display Muni Rec,,,
8158063639,GZY1715,NY,PAS,11/25/2016,16,SUBN,FORD,T,68930,5430,40930,20180529,84,84,84,358133,T301,G,1138A,,K,O,576,Pacific St,,0,408,k2,,Y,0500A,1200A,BK,,2005,,0,19 3,16A-No Std (Com Veh) Non-COM,,,
4629788189,GPV8902,NY,PAS,01/20/2017,36,4DSD,LINCO,V,0,0,0,0,,0,0,0,,,1255P,,BK,,,EB LINDEN BLVD @ VER,MONT ST,0,1180,B,T,,,,BK,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4631466455,GXU4737,NY,PAS,03-02-2017,36,4DSD,INFIN,V,0,0,0,0,,0,0,0,,,0335P,,QN,,,WB UNION TPK. 262 ST,- 255 ST,0,1180,B,T,,,,BK,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4626295952,ECB4408,NY,PAS,11-02-2016,36,2DSD,HONDA,V,0,0,0,0,,0,0,0,,,1258P,,BK,,,NB NOSTRAND AVE @ AV,E L,0,1180,B,T,,,,LTGY,,2001,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8139516442,HHT2565,NY,PAS,10-08-2016,38,4DSD,HONDA,T,50750,56890,78820,20180619,43,43,43,363946,T202,F,0920A,,BX,F,1439,Metropolitan Ave,,0,408,h1,,Y,0800A,0700P,BK,,2016,,0,04 2,38-Failure to Display Muni Rec,,,
8530412497,GWT1663,NY,PAS,04/26/2017,38,SUBN,NISSA,T,68020,26160,26190,20190228,40,40,40,365345,T201,Q,0533P,,BX,F,2914,3rd Ave,,0,408,h1,,Y,0800A,0700P,BR,,2015,,0,45,38-Failure to Display Muni Rec,,,
4635389297,GMS6154,NY,PAS,06/21/2017,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0217P,,QN,,,WB ROCKAWAY BLVD @ 1,04TH ST,0,1180,B,T,,,,BK,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4628675510,AVM496,NY,PAS,12/19/2016,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,1233P,,BK,,,NB KNAPP ST @ ALLEN,AVE,0,1180,B,T,,,,GY,,2003,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8300516281,GXA8305,NY,PAS,08/30/2016,14,4DSD,BMW,T,53520,60420,20520,20170414,49,49,49,358145,T202,O,0617A,,BX,F,979,Neill Ave,,0,408,c,,YYYYYYY,,,BLACK,,2008,,0,H 22,14-No Standing,,,
8486668189,EPG3101,NY,PAS,01/17/2017,51,SUBN,CHEVR,T,17540,7790,7990,20170413,115,115,115,358175,T401,M,0654A,,Q,F,30-26,86th St,,0,408,e3,,,,,OTHER,,2005,,0,M,51-Sidewalk,,,
8558502584,RP88BU,IL,PAS,05-01-2017,19,SUBN,BMW,T,11640,0,0,88880088,110,110,110,364928,T401,V,0838P,,Q,I,W,56th Ave,50ft N/of Queens Blv,0,408,c3,,YYYYYYY,,,RED,,0,,0,J,19-No Stand (bus stop),,,
8222023858,FGA7325,NY,PAS,10-05-2016,14,SUBN,LEXUS,T,52390,9540,29290,20181027,109,109,109,357763,T401,D,0926A,,Q,F,41-21,Kissena Blvd,,0,408,c,,Y,0700A,1000A,WH,,2009,,0,02 4,14-No Standing,,,
8337505886,XECA55,NJ,PAS,09-07-2016,19,DELV,FRUEH,T,10510,34110,34130,20160088,13,13,13,355450,T102,D,0903A,,NY,O,599,6th Ave,,0,408,c3,,YYYYYYY,,,WHITE,,0,,0,04 6,19-No Stand (bus stop),,,
8536364853,HJZ6292,NY,PAS,04/20/2017,19,SUBN,TOYOT,T,83730,70630,30430,20180818,75,75,75,363934,T301,I,0247P,,K,F,1306,Sutter Ave,,0,408,c3,,YYYYYYY,,,TN,,2016,,0,S,19-No Stand (bus stop),,,
8475331488,HLN8900,NY,PAS,01/18/2017,40,4DSD,BMW,T,55830,64430,88030,20180919,73,73,73,343926,T301,B,0109P,,K,O,408,Liberty Ave,,0,408,e2,,YYYYYYY,,,GY,,2010,,3,CC2,40-Fire Hydrant,,,
8475651630,BTW7912,NY,PAS,11-01-2016,74,SUBN,FORD,T,15710,40404,40404,20180831,20,20,20,363553,T103,H,0158P,,NY,O,2014,Columbus Ave,,0,408,j2,,,,,BLUE,,2003,,0,46 7,74-Missing Display Plate,,,
8494768335,FJG4326,NY,PAS,02/15/2017,71,SUBN,CHEVR,T,9520,27240,27270,20190227,48,48,48,362566,T201,E,0259P,,BX,O,2385,Arthur Ave,,0,408,j6,,YYYYYYY,,,GY,,2016,,0,57,71A-Insp Sticker Expired (NYS),,,
8480157744,77898MB,NY,COM,01/14/2017,47,DELV,HINO,T,10210,17590,17610,20170331,17,17,17,363941,T102,I,0858A,,NY,F,446,3rd Ave,,0,408,l2,,Y,0700A,0700P,GY/,,2005,,0,E,47-Double PKG-Midtown,,,
8522104232,DMC4391,NY,PAS,04-01-2017,71,SUBN,LEXUS,T,10210,18630,18650,20171213,19,19,19,365362,T103,GG,0956A,,NY,F,1465A,3rd Ave,,0,408,j6,,YYYYYYY,,,WH,,2015,,0,CC1,71A-Insp Sticker Expired (NYS),,,
7023478590,PAA3863,NC,PAS,08-04-2016,38,4DSD,DODGE,T,77150,8320,14820,20160988,49,49,49,363027,T201,P,0453P,,BX,O,2722,White Plains Rd,,0,408,h1,,Y,0830A,0700P,BLUE,,0,,0,11 2,38-Failure to Display Muni Rec,,,
8158067931,GWK4881,NY,PAS,12/19/2016,21,VAN,CHRYS,T,72730,87330,86330,20170531,77,77,77,351263,T301,X,0927A,,K,F,307,Prospect Pl,,0,408,d1,,Y  Y,0830A,1000P,TN,,2001,,0,19 3,21-No Parking (street clean),,,
8028849260,62938JM,NY,COM,09/19/2016,14,DELV,INTER,T,34910,10410,10510,88888888,18,18,18,351919,T503,D1,0413P,,NY,F,40,W 57th St,,0,408,c,,Y,0400P,0700P,BROWN,,1987,,0,CC1,14-No Standing,,,
1413496398,T664346C,NY,OMT,09/16/2016,19,TAXI,LINCO,P,0,0,0,20161130,70,70,70,959272,70,0,0257A,,K,O,,C/O CORTELYOU RD,WESTMINSTER,0,408,F1,,BBBBBBB,ALL,ALL,BK,0,2008,-,0,,,,,
1417894192,28662MH,NY,COM,11/17/2016,46,VAN,FRUEH,P,19790,18650,18670,0,19,19,19,904776,19,0,1002A,,NY,F,80,EAST END AVENUE,,0,408,F1,,BBBBBBB,ALL,ALL,BR,0,2016,-,0,,,,,
8480804877,27851ME,NY,COM,02-08-2017,42,DELV,FORD,T,34170,10410,10510,20180228,13,13,13,364901,T102,K,0300P,,NY,F,17,W 20th St,,0,408,h1,,YYYYY,0800A,0600P,WHITE,,2007,145-3074,0,9,42-Exp. Muni-Mtr (Com. Mtr. Z),,,
4626940146,DPR1504,NY,PAS,11/16/2016,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0145P,,QN,,,WB BEACH CHANNEL DR,@ BEACH 104TH ST,0,1180,B,T,,,,BL,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1419194598,HJZ6336,NY,PAS,04-06-2017,21,SUBN,HONDA,S,48230,64830,23330,20180725,71,71,0,539520,KN09,0,1109A,,K,F,437,HAWTHORNE ST,,0,408,D1,,YBBYBBB,1100A,1230P,BLK,0,2016,-,0,,,,,
8497222702,68072MJ,NY,COM,06/26/2017,46,VAN,FRUEH,T,34970,15710,11710,20180430,18,18,18,358873,MTTF,A,0917A,,NY,F,113,W 60th St,,0,408,F1,,YYYYYYY,,,WH,,2017,,0,7,46B-Double Parking (Com-100Ft),,,
8528421296,75549ME,NY,COM,06/20/2017,20,DELV,GMC,T,0,0,0,20180630,48,48,48,364841,T201,C,0105P,,BX,I,S,E 174th St,14ft E/of Washington,0,408,d,,YYYYYYY,,,WH,,2007,,0,17,20-No Parking (Com Plate),,,
1412250018,17740MD,NY,COM,01/27/2017,46,DELV,PETER,P,0,40404,40404,20170228,10,10,10,943132,10,0,1208P,,NY,F,85,EIGHT AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2013,-,0,,,,,
7812326470,71477MH,NY,COM,10-12-2016,47,REFG,HINO,T,10610,34330,34350,20161231,13,13,13,355224,T102,I,1240P,,NY,O,330,7th Ave,,0,408,l2,,Y,0700A,0700P,WH,,2016,,0,16 6,47-Double PKG-Midtown,,,
8508026950,DVS6479,NY,PAS,05-02-2017,71,SUBN,ROVER,T,13310,0,0,20181109,6,6,6,359567,T101,C,1221P,,NY,I,N,Bleecker St,15ft E/of Laguardia,0,408,j6,,YYYYYYY,,,GY,,2007,,0,22,71A-Insp Sticker Expired (NYS),,,
8511376641,GKA8276,NY,PAS,05/19/2017,21,SUBN,NISSA,T,35270,15710,11710,20170919,20,20,20,361896,T103,J,1106A,,NY,F,110,W 75th St,,0,408,d1,,Y  Y,1100A,1230A,GY,,2006,,0,43,21-No Parking (street clean),,,
8497013037,AK740E,NJ,PAS,05-05-2017,13,DELV,FRUEH,T,0,0,0,88880088,17,17,17,357766,T506,A,0756A,,NY,F,640,Lexington Ave,,0,408,c2,,YYYYYYY,,,WHITE,,0,,0,5,13-No Stand (taxi stand),,,
7778750648,GSA1891,NY,PAS,08/19/2016,20,4DSD,BMW,T,0,0,0,20160911,52,52,52,363109,T201,I,1101A,,BX,I,E,Bainbridge Ave,70ft N/of E Fordham,0,408,d,,Y,0830A,0700P,BK,,2011,,0,28 2,20A-No Parking (Non-COM),,,
8558605415,HMC8777,NY,PAS,05-11-2017,37,SUBN,INFIN,T,0,0,0,20181101,110,110,110,365330,T401,H,0358P,0215P,Q,I,E,55th Ave,10ft S/of Queens Blv,0,408,h1,,Y,0830A,1000P,WH,,2013,441-3125,0,41-P,37-Expired Muni Meter,,,
7025854827,NYLUXRY4,NY,OMT,08-03-2016,38,SUBN,INFIN,T,42820,52710,10020,20160831,52,52,52,358190,T201,R,0156P,,BX,F,3680,Jerome Ave,,0,408,h1,,Y,0800A,0700P,BK,,2015,,0,47 2,38-Failure to Display Muni Rec,,,
8302519364,ECD1025,NY,PAS,08-05-2016,21,4DSD,HONDA,T,35370,15710,11710,20170803,20,20,20,357097,T103,J,1109A,,NY,F,122,W 80th St,,0,408,d1,,Y  Y,1100A,1230A,GY,,2013,,0,45 7,21-No Parking (street clean),,,
1414029652,HNJ5676,NY,PAS,06-03-2017,40,SUBN,FORD,P,28470,15020,18120,20190502,47,47,47,956286,47,0,1000A,,BX,F,613,EAST 228 ST,,0,408,F2,,BBBBBBB,ALL,ALL,GREEN,0,2003,-,1,,,,,
8076577329,63044JM,NY,COM,01/30/2017,38,DELV,GMC,T,11710,35290,35310,88888888,20,20,20,355417,T103,H,0121P,,NY,F,351,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,BROWN,,1986,,0,48,38-Failure to Display Muni Rec,,,
8509401720,K72GSK,NJ,PAS,01/16/2017,38,SUBN,JEEP,T,31090,10110,10010,88880088,9,9,9,363924,T101,,0654P,,NY,F,42,St Marks Pl,,0,408,h1,,Y,0900A,0700P,BLUE,,0,,0,33,38-Failure to Display Muni Rec,,,
7697438963,61710MD,NY,COM,08-10-2016,14,DELV,MITSU,T,10110,17350,17370,20170228,13,13,13,358204,T106,B,0753A,,NY,F,315,2nd Ave,,0,408,c,,YYYYY,0700A,1000A,WHITE,,0,,0,99 6,14-No Standing,,,
8558102302,HJP4593,NY,PAS,05-03-2017,71,4DSD,MERCU,T,28210,16890,38250,20181124,110,110,110,331965,T401,N,0132P,,Q,O,82-05,Ankener Ave,,0,408,j6,,YYYYYYY,,,BL,,2006,,0,R,71A-Insp Sticker Expired (NYS),,,
1418208917,GMJ4930,NY,PAS,01/14/2017,21,SUBN,BMW,S,29830,5180,5330,20180428,76,76,0,897991,KS06,0,0806A,,K,F,436,COURT ST,,0,408,D1,,YYYYYYB,800,830,WHITE,0,2014,-,0,,,,,
8509587980,68459ME,NY,COM,06/21/2017,20,VAN,FORD,T,26990,22890,21690,20180831,5,5,5,364830,T101,H,0257P,,NY,F,142,Mulberry St,,0,408,d,,Y,0800A,0600P,WH,,2004,,0,48,20-No Parking (Com Plate),,,
8514471971,HGM2439,NY,PAS,05-03-2017,14,SUBN,TOYOT,T,18210,10210,10110,20180506,19,19,19,343920,T103,B,0731A,,NY,F,257,E 61st St,,0,408,c,,Y,0700A,0700P,WH,,2016,,0,CCA,14-No Standing,,,
8489276420,GGZ8011,NY,PAS,04/28/2017,14,4DSD,HONDA,T,24540,50150,49690,20180106,107,107,107,363025,T402,P,0841P,,Q,F,87-42,169th St,,0,408,c,,YYYYYYY,,,BLACK,,2010,,0,W,14-No Standing,,,
8299516912,EUV5120,NY,PAS,08/29/2016,38,4DSD,CHRYS,T,86630,41730,40230,20171127,67,67,67,363929,T302,P,0557P,,K,F,1367,Utica Ave,,0,408,h1,,Y,0900A,0700P,SILVE,,0,,0,48 3,38-Failure to Display Muni Rec,,,
8399500628,FWD6633,NY,PAS,08-01-2016,71,SUBN,LEXUS,T,32480,0,0,20171221,61,61,61,359321,T302,O,1206P,,K,I,N,Desmond Ct,60ft E/of Coney Isla,0,408,j6,,YYYYYYY,,,WH,,2015,,0,46 3,71A-Insp Sticker Expired (NYS),,,
8509206521,FPJ6844,NY,PAS,03/25/2017,38,SUBN,HONDA,T,15510,31490,29890,20170711,7,7,7,363026,T101,H,1250P,,NY,F,37,Clinton St,,0,408,h1,,Y,1000A,0700P,BL,,2007,,0,51,38-Failure to Display Muni Rec,,,
7657905967,21043JP,NY,COM,12/20/2016,21,VAN,FORD,T,18650,10410,25390,20170630,19,19,19,350439,T103,G,0945A,,NY,O,23,E 83rd St,,0,408,d1,,Y  Y,0900A,1030A,BL,,2003,,0,59 7,21-No Parking (street clean),,,
8560362060,ELSS07,FL,PAS,06/23/2017,37,4DSD,HONDA,T,51090,26860,26890,20170788,105,105,105,358646,T402,H,0224P,0132P,Q,F,220-25,Jamaica Ave,,0,408,h1,,Y,0900A,0700P,SILVE,,0,430-3016,0,36,37-Expired Muni Meter,,,
1411398579,M15FWB,NJ,PAS,07-12-2016,78,VAN,FORD,P,26840,13990,51645,0,111,111,111,956446,111,0,0445A,,Q,F,67-71,218 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2002,-,0,,,,,
8538401658,89968MG,NY,PAS,03/21/2017,21,VAN,CHEVR,T,93230,74830,67030,88880088,79,79,79,361785,T301,N,0848A,,K,F,426,Willoughby Ave,,0,408,d1,,Y  Y,0830A,1000A,WHITE,,0,,0,9,21-No Parking (street clean),,,
1413391722,93790,MA,IRP,10-07-2016,1,BUS,VHOOL,P,10510,34390,34410,0,14,14,406,916404,406,0,0507P,,NY,O,875,6TH AVE,,0,408,D7,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
8224044774,GCG4005,NY,PAS,01-04-2017,70,SUBN,FORD,T,19840,0,0,20161115,102,102,102,363124,T402,H,0222P,,Q,I,E,105th St,20ft S/of 85th Ave,0,408,j3,,YYYYYYY,,,GY,,2015,,0,35 4,70A-Reg. Sticker Expired (NYS),,,
8514524677,HMA7323,NY,PAS,06-08-2017,16,SUBN,NISSA,T,10010,19330,19350,20180324,25,25,25,347593,T103,B,0707A,,NY,F,2334,1st Ave,,0,408,k2,,YYYYY,0700A,0400A,RD,,2011,,0,E,16A-No Std (Com Veh) Non-COM,,,
4633214925,GMP7559,NY,PAS,05-01-2017,36,4DSD,ACURA,V,0,0,0,0,,0,0,0,,,0240P,,BK,,,WB LINDEN BLVD @ SCH,ENCK AVE,0,1180,B,T,,,,BK,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7009920345,96761ME,NY,COM,07/22/2016,40,VAN,FORD,T,10010,18650,18670,20170131,19,19,19,361349,T103,R,0317P,,NY,O,1615,1st Ave,,0,408,e2,,YYYYYYY,,,WH,,2010,,0,05 7,40-Fire Hydrant,,,
4633659522,GJC7392,NY,PAS,05-10-2017,36,4DSD,MAZDA,V,0,0,0,0,,0,0,0,,,1138A,,BK,,,SB OCEAN PKWY @ KING,S HWY,0,1180,B,T,,,,WH,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8491457847,FSW7368,NY,PAS,12/21/2016,21,PICK,TOYOT,T,32530,44930,51530,20171020,90,90,90,355665,T301,L,0859A,,K,F,173,Devoe St,,0,408,d1,,Y,0830A,1000A,GY,,2008,,0,L 31,21-No Parking (street clean),,,
8143507671,T53GYA,NJ,PAS,11/15/2016,38,SUBN,KIA,T,50750,50020,56890,88888888,43,43,43,363955,T202,F,0431P,,BX,F,1374,Metropolitan Ave,,0,408,h1,,Y,0830A,0700P,BLACK,,0,,0,04 2,38-Failure to Display Muni Rec,,,
7628733130,T670440C,NY,OMT,09/27/2016,37,SUBN,GMC,T,8540,8990,57790,20170228,114,114,114,355126,T401,V,0401P,0246P,Q,O,38-02,34th St,,0,408,h1,,Y,0900A,0700P,BK,,2014,434-3141,0,F 41,37-Expired Muni Meter,,,
8125529780,PAL5229,MN,PAS,08/26/2016,18,TRAC,FRUEH,T,10110,17830,17850,20170288,17,17,17,358904,T106,E,0733A,,NY,F,801,2nd Ave,,0,408,f4,,YYYYY,0700A,1000A,WHITE,,0,,0,99 6,18-No Stand (bus lane),,,
8492371614,FSR7646,NY,PAS,03/25/2017,14,SUBN,HONDA,T,26630,0,0,20171115,67,67,67,357335,T302,Y,0601A,,K,I,S,Clarkson Ave,10ft W/of E 55th St,0,408,c,,YYYYYYY,,,GY,,2004,,0,C1,14-No Standing,,,
8490379592,T711266C,NY,OMT,03/21/2017,21,4DSD,TOYOT,T,8730,5780,5880,20170731,72,72,72,362196,T302,N,1238P,,K,O,719,43rd St,,0,408,d1,,Y,1130A,0100P,BK,,2016,,0,43,21-No Parking (street clean),,,
1421955040,48903MJ,NY,COM,05/17/2017,46,VAN,FORD,P,18710,10010,45590,20180831,19,19,401,962191,401,0,0854A,,NY,F,430,E 86TH ST,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2016,-,0,,,,,
5095264018,T700107C,NY,OMT,02-08-2017,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0528A,,BK,,,SB OCEAN PKWY @ AVEN,UE I,0,1111,D,T,,,,BK,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
